location_id,country,state_union_territory,district,city_category
2120,India,Uttar Pradesh,Gonda,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2121,India,Uttar Pradesh,Gonda,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2122,India,Uttar Pradesh,Gorakhpur,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2123,India,Uttar Pradesh,Gorakhpur,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2124,India,Uttar Pradesh,Gorakhpur,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2125,India,Uttar Pradesh,Hamirpur,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2126,India,Uttar Pradesh,Hamirpur,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2127,India,Uttar Pradesh,Hamirpur,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2128,India,Uttar Pradesh,Hapur,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2129,India,Uttar Pradesh,Hapur,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2130,India,Uttar Pradesh,Hapur,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2131,India,Uttar Pradesh,Hardoi,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2132,India,Uttar Pradesh,Hardoi,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2133,India,Uttar Pradesh,Hardoi,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2134,India,Uttar Pradesh,Hathras,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2135,India,Uttar Pradesh,Hathras,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2136,India,Uttar Pradesh,Hathras,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2137,India,Uttar Pradesh,Jalaun,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2138,India,Uttar Pradesh,Jalaun,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2139,India,Uttar Pradesh,Jalaun,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2140,India,Uttar Pradesh,Jaunpur,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2141,India,Uttar Pradesh,Jaunpur,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2142,India,Uttar Pradesh,Jaunpur,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2143,India,Uttar Pradesh,Jhansi,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2144,India,Uttar Pradesh,Jhansi,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2145,India,Uttar Pradesh,Jhansi,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2146,India,Uttar Pradesh,Kannauj,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2147,India,Uttar Pradesh,Kannauj,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2148,India,Uttar Pradesh,Kannauj,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2149,India,Uttar Pradesh,Kanpur Dehat,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2150,India,Uttar Pradesh,Kanpur Dehat,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2151,India,Uttar Pradesh,Kanpur Dehat,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2152,India,Uttar Pradesh,Kanpur Nagar,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2153,India,Uttar Pradesh,Kanpur Nagar,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2154,India,Uttar Pradesh,Kanpur Nagar,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2155,India,Uttar Pradesh,Kasganj,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2156,India,Uttar Pradesh,Kasganj,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2157,India,Uttar Pradesh,Kasganj,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2158,India,Uttar Pradesh,Kaushambi,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2159,India,Uttar Pradesh,Kaushambi,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2160,India,Uttar Pradesh,Kaushambi,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2161,India,Uttar Pradesh,Lakhimpur Kheri,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2162,India,Uttar Pradesh,Lakhimpur Kheri,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2163,India,Uttar Pradesh,Lakhimpur Kheri,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2164,India,Uttar Pradesh,Kushinagar,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2165,India,Uttar Pradesh,Kushinagar,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2166,India,Uttar Pradesh,Kushinagar,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2167,India,Uttar Pradesh,Lalitpur,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2168,India,Uttar Pradesh,Lalitpur,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2169,India,Uttar Pradesh,Lalitpur,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2170,India,Uttar Pradesh,Lucknow,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2171,India,Uttar Pradesh,Lucknow,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2172,India,Uttar Pradesh,Lucknow,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2173,India,Uttar Pradesh,Mahoba,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2174,India,Uttar Pradesh,Mahoba,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2175,India,Uttar Pradesh,Mahoba,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2176,India,Uttar Pradesh,Maharajganj,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2177,India,Uttar Pradesh,Maharajganj,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2178,India,Uttar Pradesh,Maharajganj,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2179,India,Uttar Pradesh,Mainpuri,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2180,India,Uttar Pradesh,Mainpuri,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2181,India,Uttar Pradesh,Mainpuri,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2182,India,Uttar Pradesh,Mathura,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2183,India,Uttar Pradesh,Mathura,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2184,India,Uttar Pradesh,Mathura,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2185,India,Uttar Pradesh,Mau,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2186,India,Uttar Pradesh,Mau,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2187,India,Uttar Pradesh,Mau,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2188,India,Uttar Pradesh,Meerut,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2189,India,Uttar Pradesh,Meerut,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2190,India,Uttar Pradesh,Meerut,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2191,India,Uttar Pradesh,Mirzapur,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2192,India,Uttar Pradesh,Mirzapur,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2193,India,Uttar Pradesh,Mirzapur,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2194,India,Uttar Pradesh,Moradabad,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2195,India,Uttar Pradesh,Moradabad,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2196,India,Uttar Pradesh,Moradabad,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2197,India,Uttar Pradesh,Muzaffarnagar,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2198,India,Uttar Pradesh,Muzaffarnagar,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2199,India,Uttar Pradesh,Muzaffarnagar,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2200,India,Uttar Pradesh,Pilibhit,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2201,India,Uttar Pradesh,Pilibhit,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2202,India,Uttar Pradesh,Pilibhit,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2203,India,Uttar Pradesh,Pratapgarh,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2204,India,Uttar Pradesh,Pratapgarh,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2205,India,Uttar Pradesh,Pratapgarh,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2206,India,Uttar Pradesh,Prayagraj,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2207,India,Uttar Pradesh,Prayagraj,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2208,India,Uttar Pradesh,Prayagraj,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2209,India,Uttar Pradesh,Rae Bareli,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2210,India,Uttar Pradesh,Rae Bareli,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2211,India,Uttar Pradesh,Rae Bareli,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2212,India,Uttar Pradesh,Rampur,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2213,India,Uttar Pradesh,Rampur,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2214,India,Uttar Pradesh,Rampur,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2215,India,Uttar Pradesh,Saharanpur,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2216,India,Uttar Pradesh,Saharanpur,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2217,India,Uttar Pradesh,Saharanpur,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2218,India,Uttar Pradesh,Sambhal,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2219,India,Uttar Pradesh,Sambhal,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2220,India,Uttar Pradesh,Sambhal,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2221,India,Uttar Pradesh,Sant Kabir Nagar,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2222,India,Uttar Pradesh,Sant Kabir Nagar,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2223,India,Uttar Pradesh,Sant Kabir Nagar,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2224,India,Uttar Pradesh,Shahjahanpur,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2225,India,Uttar Pradesh,Shahjahanpur,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2226,India,Uttar Pradesh,Shahjahanpur,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2227,India,Uttar Pradesh,Shamli,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2228,India,Uttar Pradesh,Shamli,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2229,India,Uttar Pradesh,Shamli,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2230,India,Uttar Pradesh,Shrawasti,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2231,India,Uttar Pradesh,Shrawasti,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2232,India,Uttar Pradesh,Shrawasti,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2233,India,Uttar Pradesh,Siddharthnagar,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2234,India,Uttar Pradesh,Siddharthnagar,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2235,India,Uttar Pradesh,Siddharthnagar,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2236,India,Uttar Pradesh,Sitapur,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2237,India,Uttar Pradesh,Sitapur,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2238,India,Uttar Pradesh,Sitapur,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2239,India,Uttar Pradesh,Sonbhadra,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2240,India,Uttar Pradesh,Sonbhadra,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2241,India,Uttar Pradesh,Sonbhadra,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2242,India,Uttar Pradesh,Sultanpur,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2243,India,Uttar Pradesh,Sultanpur,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2244,India,Uttar Pradesh,Sultanpur,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2245,India,Uttar Pradesh,Unnao,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2246,India,Uttar Pradesh,Unnao,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2247,India,Uttar Pradesh,Unnao,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2248,India,Uttar Pradesh,Varanasi,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2249,India,Uttar Pradesh,Varanasi,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2250,India,Uttar Pradesh,Varanasi,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2251,India,West Bengal,Alipurduar,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2252,India,West Bengal,Alipurduar,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2253,India,West Bengal,Alipurduar,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2254,India,West Bengal,Bankura,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2255,India,West Bengal,Bankura,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2256,India,West Bengal,Bankura,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2257,India,West Bengal,Birbhum,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2258,India,West Bengal,Birbhum,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2259,India,West Bengal,Birbhum,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2260,India,West Bengal,Cooch Behar,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2261,India,West Bengal,Cooch Behar,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2262,India,West Bengal,Cooch Behar,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2263,India,West Bengal,Dakshin Dinajpur,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2264,India,West Bengal,Dakshin Dinajpur,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2265,India,West Bengal,Dakshin Dinajpur,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2266,India,West Bengal,Darjeeling,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2267,India,West Bengal,Darjeeling,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2268,India,West Bengal,Darjeeling,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2269,India,West Bengal,Hooghly,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2270,India,West Bengal,Hooghly,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2271,India,West Bengal,Hooghly,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2272,India,West Bengal,Howrah,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2273,India,West Bengal,Howrah,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2274,India,West Bengal,Howrah,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
2275,India,West Bengal,Jalpaiguri,"Tier 1 City (Mumbai, Delhi, and similar cities)"
2276,India,West Bengal,Jalpaiguri,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
2277,India,West Bengal,Jalpaiguri,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
